listing_id,host_id,rating,price,revenue
2079,153,3.5,195,1950
2080,175,3.7,88,1672
2081,170,4.5,189,5670
2082,125,4.4,175,3675
2083,175,4.1,139,3336
2084,196,4.9,51,1275
2085,179,3.1,126,3654
2086,138,3.3,141,3525
2087,127,4.2,67,2010
2088,200,4.5,89,1335
2089,146,4.1,82,1148
2090,128,3.3,145,4060
2091,115,3.8,58,1276
2092,135,3.2,185,2960
2093,152,3.3,174,2088
2094,139,4.3,134,2948
2095,140,4.4,145,4350
2096,154,4.2,110,2640
2097,121,4.4,101,1515
2098,198,4.6,191,4584
2099,143,4.9,118,2124
2100,168,3.7,179,5012
2101,148,4.9,158,2054
2102,165,3.1,176,4752
2103,120,3.2,84,2520
2104,132,3.0,50,500
2105,139,4.6,94,1222
2106,146,3.5,87,1653
2107,150,3.6,60,720
2108,120,3.6,112,1232
2109,198,3.5,83,1245
2110,157,4.4,86,1892
2111,170,4.3,161,4508
2112,179,3.9,137,3425
2113,149,3.7,87,2088
2114,186,4.1,78,1638
2115,176,4.5,66,1584
2116,169,4.6,77,1232
2117,193,3.1,54,1620
2118,189,4.2,160,4640
2119,140,3.8,89,2314
2120,136,3.7,115,2530
2121,128,3.8,169,2366
2122,200,3.3,145,2175
2123,112,4.6,186,2046
2124,114,3.5,184,2760
2125,129,3.4,121,2541
2126,113,3.3,135,2835
2127,171,3.2,142,4260
2128,165,4.0,58,928
2129,184,3.5,189,4914
2130,115,3.2,118,2006
2131,124,5.0,169,2197
2132,124,3.9,90,2070
2133,121,4.6,171,1710
2134,121,3.7,76,1900
2135,109,3.0,185,3145
2136,103,3.8,92,1012
2137,192,4.6,126,1638
2138,101,4.7,77,1925
2139,111,4.4,143,2145
2140,197,3.4,117,1287
2141,194,3.2,128,3200
2142,110,3.9,179,3938
2143,191,4.7,182,2184
2144,135,4.7,66,1122
2145,169,3.1,158,4266
2146,175,4.2,80,1920
2147,121,4.3,200,2400
2148,142,3.1,117,1521
2149,159,4.5,171,4959
2150,110,3.0,54,864
2151,105,4.3,147,3381
2152,148,4.0,143,3575
2153,160,3.3,124,1860
2154,168,4.0,62,1302
2155,101,3.5,126,3654
2156,144,3.5,135,3915
2157,110,4.4,52,624
2158,149,4.1,83,1826
2159,101,3.2,118,2714
2160,109,3.8,182,3640
2161,114,3.4,184,4600
2162,121,4.2,171,4104
2163,183,4.2,93,1767
2164,124,4.6,60,960
2165,169,3.6,68,1156
2166,176,4.7,172,2408
2167,109,4.6,121,1573
2168,185,4.1,77,1001
2169,142,4.6,55,990
2170,136,4.6,104,1560
2171,116,3.9,195,5655
2172,199,3.5,63,756
2173,111,4.3,200,5600
2174,160,4.3,69,2070
2175,124,3.1,51,765
2176,131,4.8,151,2869
2177,155,3.9,152,3952
2178,158,3.9,156,4524
2179,125,4.9,107,2247
2180,111,4.3,77,1001
2181,177,3.7,192,4224
2182,184,3.6,131,3013
2183,117,4.8,77,1925
2184,187,3.5,173,4152
2185,115,4.6,178,3382
2186,146,4.6,132,1980
2187,125,4.1,184,5520
2188,107,3.9,60,1680
2189,143,4.7,68,952
2190,159,4.6,161,3059
2191,179,4.6,198,2970
2192,154,3.5,129,2838
2193,163,3.7,92,1196
2194,199,4.8,81,1944
2195,114,4.0,64,1536
2196,166,4.6,141,3384
2197,164,4.5,175,5250
2198,171,3.5,73,1022
2199,151,4.6,80,1440
2200,186,4.9,162,2916
2201,158,3.1,193,3860
2202,132,4.9,62,1612
2203,200,4.6,58,1044
2204,122,4.9,83,1328
2205,106,4.3,119,1309
2206,184,3.1,167,3340
2207,117,4.1,52,1352
2208,166,3.6,54,1620
2209,122,3.6,59,590
2210,140,3.0,102,2448
2211,144,3.4,125,3250
2212,148,4.4,85,1955
2213,149,3.7,121,1573
2214,125,3.0,91,1729
2215,142,3.2,138,2208
2216,142,3.5,114,2166
2217,151,4.4,151,4530
2218,191,3.3,169,3380
2219,120,4.2,116,2900
2220,145,3.5,68,816
2221,147,3.1,163,4564
2222,164,3.9,99,2772
2223,102,3.6,183,2928
2224,111,4.5,75,1950
2225,103,3.7,137,2192
2226,119,4.9,126,2898
2227,134,4.4,196,3724
2228,139,4.6,190,3610
2229,168,3.8,142,2130
2230,106,4.5,125,3375
2231,182,4.8,151,2567
2232,159,3.0,128,3840
2233,127,4.1,180,5400
2234,196,4.9,88,1584
2235,107,3.8,61,793
2236,177,4.7,67,1407
2237,139,4.9,145,3335
2238,181,4.0,180,3600
2239,193,3.1,82,2050
2240,187,3.7,188,3760
2241,142,3.5,51,714
2242,166,3.6,154,2310
2243,172,3.0,185,4625
2244,141,3.2,90,2070
2245,141,4.6,125,1250
2246,170,4.6,79,869
2247,148,4.0,172,2924
2248,147,5.0,143,4004
2249,128,3.5,77,2233
2250,177,4.5,55,825
2251,145,3.1,103,1648
2252,140,3.7,176,5280
2253,127,4.8,164,4920
2254,165,3.4,118,3186
2255,199,3.8,91,2548
2256,193,4.0,156,3276
2257,183,3.7,140,2660
2258,138,3.2,174,2784
2259,167,4.3,188,4136
2260,188,4.8,118,3068
2261,196,3.1,63,882
2262,197,4.9,162,2592
2263,140,3.7,64,1280
2264,182,4.8,51,1428
2265,102,4.8,155,2015
2266,187,3.3,186,2604
2267,175,4.3,143,2860
2268,166,3.6,131,1572
2269,128,4.5,180,2520
2270,107,4.4,60,900
2271,147,3.6,59,1003
2272,154,4.4,197,5910
2273,120,4.6,160,1920
2274,136,5.0,104,2080
2275,110,3.0,95,1995
2276,195,3.7,81,2106
2277,172,3.4,180,5220
2278,178,4.8,123,1353
2279,179,3.3,169,1859
2280,187,3.7,180,2520
2281,162,3.5,157,2355
2282,104,4.8,62,620
2283,161,4.3,82,1066
2284,195,3.7,146,3066
2285,177,3.1,114,2736
2286,140,5.0,187,3927
2287,144,3.6,59,885
2288,193,3.3,68,1360
2289,109,4.1,135,1755
2290,198,4.9,87,870
2291,154,3.1,98,1176
2292,134,3.4,72,792
2293,146,4.6,163,4564
2294,182,3.4,115,1725
2295,150,4.9,73,1168
2296,159,4.9,87,2610
2297,116,4.6,93,1953
2298,198,3.5,164,4428
2299,105,3.4,181,5249
2300,113,3.9,198,3168
2301,107,4.1,115,3335
2302,133,4.4,83,1411
2303,116,4.6,108,2160
2304,191,3.6,171,3420
2305,189,4.1,54,702
2306,141,4.4,101,1717
2307,103,4.9,58,696
2308,134,3.4,81,972
2309,166,3.8,87,2349
2310,173,3.6,97,1940
2311,133,4.5,66,1254
2312,106,4.3,50,750
2313,101,4.4,186,2232
2314,118,4.0,100,1500
2315,127,4.5,184,2944
2316,111,4.3,80,1680
2317,178,3.7,184,2392
2318,193,5.0,139,3614
2319,195,3.3,140,2100
2320,139,4.0,95,1805
2321,118,3.8,76,988
2322,122,3.9,50,550
2323,124,4.7,92,2300
2324,167,3.2,199,5572
2325,154,4.0,156,4056
2326,184,3.6,55,550
2327,183,3.3,57,1710
2328,159,4.9,122,2074
2329,163,3.5,139,2224
2330,198,4.3,189,2835
2331,148,4.7,134,2680
2332,148,3.4,54,864
2333,108,4.2,181,3439
2334,188,4.4,69,966
2335,103,4.2,52,1092
2336,182,4.2,101,2525
2337,167,3.8,154,1694
2338,111,4.7,185,5550
2339,109,4.8,110,1100
2340,125,4.9,92,1748
2341,144,4.5,111,1554
2342,155,4.3,77,1617
2343,160,4.7,62,930
2344,180,3.8,160,4800
2345,188,3.7,99,1782
2346,111,4.1,141,4089
2347,154,3.3,58,580
2348,133,4.3,151,1963
2349,158,4.8,190,3990
2350,180,4.8,57,1197
2351,112,3.0,85,1275
2352,106,4.5,131,1703
2353,175,4.6,147,3234
2354,139,4.7,122,2928
2355,167,4.9,143,2431
2356,170,4.6,59,590
2357,117,3.6,101,1818
2358,146,3.8,128,3584
2359,185,5.0,185,2035
2360,144,4.0,175,1750
2361,146,3.6,165,3960
2362,196,3.6,194,5820
2363,157,3.9,102,1020
2364,178,4.4,111,2775
2365,102,3.8,56,616
2366,149,4.5,128,1408
2367,122,3.6,187,2431
2368,198,3.5,131,3668
2369,163,4.9,137,1918
2370,173,5.0,142,1704
2371,145,4.6,155,3100
2372,136,4.4,134,4020
2373,152,4.2,96,2016
2374,195,4.7,104,2704
2375,115,4.8,61,915
2376,116,4.0,138,2622
2377,106,5.0,177,3009
2378,140,3.7,187,2805
2379,138,5.0,71,1136
2380,150,4.9,96,1152
2381,150,3.8,180,4320
2382,116,3.8,51,1377
2383,172,3.7,84,1092
2384,152,3.3,103,1339
2385,143,3.8,76,1444
2386,174,4.4,148,2664
2387,142,3.4,64,1216
2388,117,4.6,130,3640
2389,110,3.2,68,1088
2390,142,3.7,73,1022
2391,191,3.6,195,2925
2392,113,3.6,171,2223
2393,176,4.9,100,1000
2394,138,4.3,93,2697
2395,178,4.7,146,4380
2396,176,4.8,101,2424
2397,123,4.6,59,1770
2398,165,3.5,116,2320
2399,110,4.1,162,1782
2400,130,3.1,145,2755
2401,143,3.1,175,5075
2402,183,3.9,77,1078
2403,140,4.5,198,5544
2404,117,3.8,56,1176
2405,110,4.3,63,1764
2406,133,4.0,91,2366
2407,127,3.4,85,2295
2408,181,4.5,67,1340
2409,196,3.5,151,2114
2410,189,4.0,113,2034
2411,145,3.5,111,2442
2412,181,4.6,58,1392
2413,125,3.0,176,4048
2414,139,4.8,163,4075
2415,198,4.9,121,1694
2416,163,3.0,58,580
2417,117,4.6,149,4172
2418,108,5.0,160,3520
2419,184,3.4,65,1495
2420,198,4.6,71,1278
2421,149,4.3,167,1837
2422,188,5.0,188,3760
2423,132,4.3,191,2292
2424,188,4.4,59,1239
2425,166,4.1,136,2992
2426,148,3.6,91,1456
2427,144,3.7,128,2176
2428,191,3.8,129,3870
2429,118,3.5,152,3952
2430,136,4.5,66,1650
2431,138,4.8,104,3120
2432,199,4.5,108,2268
2433,171,4.0,75,1350
2434,197,4.4,129,1548
2435,125,3.0,84,924
2436,155,3.5,196,2744
2437,178,3.8,132,3168
2438,142,3.9,151,4228
2439,115,3.7,135,2295
2440,154,3.5,165,2310
2441,173,3.0,164,3608
2442,121,4.7,53,1484
2443,198,3.7,190,3040
2444,153,4.8,195,3705
2445,185,4.6,156,3900
2446,172,4.0,93,2325
2447,162,3.7,195,3120
2448,108,4.5,94,2538
2449,171,3.6,52,1508
2450,145,4.8,91,1092
2451,135,3.2,61,1281
2452,172,3.9,114,2508
2453,199,4.3,115,1610
2454,135,4.0,90,2160
2455,148,3.7,194,5820
2456,113,4.8,170,3060
2457,191,4.3,169,1690
2458,195,4.0,139,3753
2459,160,4.8,114,2508
2460,179,4.1,185,3330
2461,108,3.8,57,1083
2462,128,3.6,129,1290
2463,142,4.1,113,1356
2464,178,3.4,148,2516
2465,137,3.5,65,1300
2466,149,3.5,65,1430
2467,127,4.5,145,2320
2468,158,3.4,161,3542
2469,180,4.0,67,1541
2470,184,4.2,193,2509
2471,175,3.9,156,2340
2472,198,4.7,82,1640
2473,195,3.7,57,855
2474,191,4.0,78,936
2475,124,3.4,179,4833
2476,156,3.4,94,940
2477,123,3.5,113,2599
2478,146,4.1,108,2484
2479,187,3.4,134,1608
2480,102,4.0,105,1470
2481,188,3.3,185,3145
2482,160,4.2,186,2976
2483,177,4.0,60,1380
2484,110,3.4,96,1248
2485,104,3.7,139,2363
2486,166,4.1,191,4584
2487,108,4.7,116,3132
2488,120,3.6,54,1620
2489,188,4.6,60,1320
2490,111,4.1,142,1704
2491,192,4.1,197,5713
2492,112,3.2,130,2990
2493,193,4.1,191,5157
2494,102,3.1,139,2363
2495,136,4.9,148,3996
2496,137,3.8,62,1054
2497,158,4.0,167,4175
2498,126,3.5,93,1395
2499,150,3.1,179,1969
2500,143,4.9,131,3537
2501,145,4.4,102,2448
2502,173,4.9,69,1035
2503,113,4.0,136,2720
2504,121,4.7,175,4725
2505,170,3.5,68,680
2506,135,3.1,182,2366
2507,136,4.1,182,1820
2508,169,3.3,96,2304
2509,166,4.4,164,2624
2510,156,3.4,92,1380
2511,146,3.3,169,2366
2512,110,4.4,108,2268
2513,171,4.0,83,996
2514,148,4.9,158,3318
2515,188,3.2,85,2125
2516,118,4.4,69,1518
2517,148,4.0,101,2525
2518,172,4.5,132,2904
2519,148,4.4,156,4056
2520,194,3.4,163,2282
2521,116,4.3,102,3060
2522,103,3.8,89,1246
2523,103,3.1,200,3400
2524,160,4.4,178,1780
2525,135,4.5,110,1540
2526,108,3.5,161,1932
2527,180,3.1,130,3120
2528,140,4.7,138,1518
2529,162,3.6,146,3650
2530,109,3.9,154,2310
2531,155,4.8,125,2625
2532,162,3.9,193,5211
2533,176,4.6,99,2673
2534,191,4.2,196,2744
2535,139,3.2,135,3240
2536,157,3.5,122,2440
2537,110,4.0,175,2975
2538,122,4.2,78,1950
2539,154,3.2,75,1050
2540,127,4.9,172,4300
2541,153,3.2,60,1320
2542,113,3.1,90,2700
2543,180,3.1,120,2760
2544,150,5.0,197,2561
2545,177,4.5,171,4617
2546,106,3.5,196,4312
2547,159,4.9,117,2340
2548,166,3.2,149,4470
2549,171,3.8,199,3980
2550,109,4.2,113,1808
2551,183,5.0,199,5572
2552,195,3.1,153,1836
2553,129,3.8,183,4026
2554,121,4.1,148,3108
2555,193,3.9,155,4650
2556,183,3.7,133,1596
2557,132,3.1,101,2323
2558,185,3.9,133,3458
2559,191,5.0,199,2587
2560,138,4.9,113,1808
2561,138,4.6,182,4732
2562,134,4.3,132,2508
2563,172,3.8,165,3960
2564,161,4.6,157,1570
2565,157,3.6,106,1696
2566,119,3.5,157,2983
2567,191,3.9,78,1404
2568,129,4.1,130,2860
2569,112,4.8,100,2900
2570,128,4.4,120,1440
2571,169,3.1,77,1540
2572,195,4.7,71,710
2573,145,3.6,57,1653
2574,158,3.8,71,1633
2575,196,4.8,52,1144
2576,124,3.9,110,1430
2577,121,5.0,181,4163
2578,184,3.6,174,3132
2579,143,3.7,73,1533
2580,170,3.0,139,4170
2581,101,4.0,143,2717
2582,143,4.2,186,2418
2583,169,4.5,150,1500
2584,112,3.5,118,1416
2585,144,5.0,180,5220
2586,162,3.2,115,1610
2587,131,3.0,193,4632
2588,196,5.0,149,1490
2589,197,3.1,100,1200
2590,200,3.6,56,616
2591,176,4.6,116,3132
2592,132,3.2,128,3200
2593,198,4.0,72,2160
2594,106,3.5,72,1296
2595,176,3.5,155,4495
2596,105,3.5,192,2496
2597,132,4.3,139,2919
2598,144,4.1,110,2640
2599,197,3.8,117,1872
2600,137,4.2,66,726
2601,122,3.9,193,2123
2602,131,4.9,149,4470
2603,115,3.1,118,2478
2604,161,3.4,107,2568
2605,155,3.5,71,1562
2606,184,4.7,72,1584
2607,144,4.1,52,676
2608,179,3.1,108,2700
2609,125,3.4,195,4485
2610,140,4.4,135,2295
2611,145,4.2,182,3458
2612,163,3.0,70,910
2613,120,3.1,125,2375
2614,177,3.7,123,2583
2615,119,4.0,105,1890
2616,116,3.5,132,1320
2617,132,4.3,127,3810
2618,178,3.8,124,3720
2619,137,3.2,186,2232
2620,119,3.9,196,4900
2621,155,3.1,65,910
2622,171,3.9,60,1740
2623,133,4.3,77,1925
2624,200,4.9,177,3717
2625,141,4.1,83,1992
2626,152,3.5,108,2160
2627,116,4.7,50,1450
2628,188,4.3,162,2754
2629,124,4.3,151,3473
2630,173,4.0,60,1020
2631,127,4.8,190,4560
2632,170,4.0,185,4070
2633,106,3.4,100,2800
2634,110,3.9,108,1296
2635,122,3.6,150,1650
2636,139,4.9,162,3726
2637,199,4.5,53,954
2638,123,3.4,166,4482
2639,191,4.1,71,1846
2640,190,5.0,137,4110
2641,199,3.7,190,2280
2642,175,4.8,120,3000
2643,198,3.5,193,4825
2644,149,4.2,109,2725
2645,111,3.2,80,880
2646,184,4.2,168,2688
2647,188,4.0,128,2560
2648,117,3.9,56,1288
2649,187,3.6,169,5070
2650,188,3.5,175,2100
2651,142,3.3,99,2376
2652,155,4.4,159,2862
2653,147,4.6,176,3344
2654,150,3.8,186,3348
2655,156,3.0,59,1357
2656,136,3.4,152,2432
2657,173,4.2,86,946
2658,118,4.2,116,1160
2659,153,4.1,71,1136
2660,170,3.2,174,2088
2661,169,4.4,119,1190
2662,197,4.0,54,648
2663,150,4.1,164,2460
2664,119,3.7,158,3792
2665,145,3.9,141,2538
2666,118,4.1,86,1204
2667,162,3.5,176,4400
2668,194,3.7,127,1270
2669,127,4.8,137,2466
2670,121,5.0,108,1080
2671,170,4.8,153,4284
2672,198,4.1,173,3287
2673,117,5.0,83,1909
2674,168,5.0,153,1989
2675,189,4.5,158,4108
2676,143,3.5,191,5730
2677,196,4.7,145,1740
2678,182,3.4,122,1952
2679,198,3.9,122,1708
2680,122,5.0,85,1105
2681,155,4.7,158,2054
2682,116,5.0,151,3171
2683,165,4.2,130,1690
2684,154,4.1,193,5404
2685,135,4.6,127,2921
2686,155,4.5,175,4025
2687,125,3.9,125,2375
2688,189,4.8,123,2460
2689,144,4.9,84,1512
2690,169,3.9,164,4920
2691,184,4.9,125,3250
2692,108,3.5,177,2301
2693,168,3.6,83,1494
2694,133,4.2,136,3808
2695,163,4.0,177,3009
2696,101,4.7,169,4732
2697,185,4.2,107,1498
2698,177,4.4,155,3875
2699,106,5.0,107,2996
2700,176,3.0,89,1780
2701,182,3.4,174,3828
2702,135,3.7,200,3200
2703,109,4.8,133,2793
2704,170,4.1,200,5600
2705,188,4.7,195,5655
2706,198,4.9,116,1508
2707,134,4.1,77,1001
2708,176,3.0,186,5394
2709,110,5.0,118,2242
2710,109,4.5,196,5488
2711,200,3.0,189,2457
2712,130,4.1,137,1370
2713,191,3.8,132,3960
2714,182,5.0,156,1872
2715,120,4.9,164,2952
2716,112,3.0,121,1210
2717,144,4.4,124,2108
2718,111,3.5,69,759
2719,133,4.5,191,3056
2720,119,4.0,141,3666
2721,149,4.5,167,2171
2722,143,3.0,91,1001
2723,170,3.7,130,3380
2724,147,3.1,87,1653
2725,157,4.6,61,1037
2726,147,3.4,74,1702
2727,161,3.2,100,1100
2728,123,4.1,58,928
2729,103,4.9,146,3066
2730,166,4.5,171,2907
2731,129,4.0,185,5180
2732,109,3.9,161,2254
2733,136,3.5,195,3315
2734,146,3.9,179,4654
2735,147,4.5,52,988
2736,179,3.5,148,1924
2737,127,3.8,58,1334
2738,111,3.6,158,2054
2739,108,3.3,90,1890
2740,175,3.5,124,2976
2741,168,4.9,72,1728
2742,172,4.2,200,3200
2743,135,4.6,70,1820
2744,116,3.8,155,3410
2745,166,3.4,85,1105
2746,110,3.9,100,2800
2747,120,4.9,110,1430
2748,200,3.9,78,2184
2749,142,3.6,198,3762
2750,157,4.9,52,1560
2751,194,3.9,178,2492
2752,130,4.3,123,1722
2753,124,3.9,120,2400
2754,181,4.9,190,3800
2755,179,4.8,93,1488
2756,172,3.8,163,2608
2757,143,4.0,135,3375
2758,123,3.8,121,1936
2759,169,5.0,54,1188
2760,181,3.4,156,2340
2761,178,4.7,107,3103
2762,158,3.8,136,4080
2763,132,4.0,112,3136
2764,130,4.5,92,1472
2765,117,4.8,66,1188
2766,174,4.0,131,2882
2767,137,4.3,54,1404
2768,104,3.3,84,1596
2769,188,3.4,104,2808
2770,127,4.0,143,2574
2771,174,4.9,129,1419
2772,130,4.1,52,1196
2773,155,4.6,109,1417
2774,152,3.6,107,2140
2775,127,4.7,104,1768
2776,194,4.0,96,1632
2777,155,4.7,67,871
2778,139,3.7,54,1566
2779,172,3.1,101,3030
2780,142,4.8,180,5040
2781,140,4.1,67,1139
2782,125,3.7,186,3348
2783,119,4.4,82,2050
2784,109,4.9,67,1675
2785,174,4.4,187,2431
2786,188,4.7,182,4186
2787,134,4.4,131,2620
2788,133,4.2,177,4071
2789,113,4.5,164,3936
2790,149,3.8,133,3192
2791,197,3.5,189,2457
2792,173,3.2,104,1040
2793,153,4.5,180,2880
2794,142,4.3,54,1242
2795,161,3.9,53,1166
2796,191,4.7,133,3857
2797,115,3.4,72,1080
2798,113,3.7,104,3016
2799,139,4.0,66,1452
2800,109,3.7,91,2093
2801,110,3.2,163,3912
2802,122,4.3,191,2292
2803,144,3.4,144,2448
2804,102,4.6,196,4312
2805,193,4.6,112,2016
2806,135,4.2,103,2472
2807,170,5.0,182,2366
2808,131,3.0,150,4200
2809,113,4.8,63,630
2810,146,3.8,50,1000
2811,129,3.3,165,1650
2812,102,3.3,198,2376
2813,168,5.0,176,1936
2814,143,3.6,158,3476
2815,155,3.5,71,1491
2816,107,3.7,64,1792
2817,172,4.6,99,2178
2818,116,3.6,177,4602
2819,106,4.5,136,2720
2820,101,4.2,86,1892
2821,115,3.9,88,2200
2822,146,3.1,159,2385
2823,123,4.7,149,4172
2824,150,5.0,63,1386
2825,191,4.9,80,1280
2826,150,3.4,64,1408
2827,148,4.1,165,4950
2828,187,3.8,79,2054
2829,121,3.6,52,728
2830,127,4.4,95,1710
2831,181,4.0,107,1284
2832,182,4.5,190,5700
2833,190,4.3,80,1040
2834,166,3.9,144,3744
2835,103,4.3,76,836
2836,183,4.7,83,1328
2837,164,4.6,123,3198
2838,131,4.7,132,3432
2839,147,3.2,105,1050
2840,158,4.1,165,2310
2841,198,3.2,87,1653
2842,137,3.9,120,3600
2843,128,4.5,128,1920
2844,167,3.1,77,1386
2845,121,3.3,99,2079
2846,159,4.0,130,2600
2847,113,3.3,190,4560
2848,184,4.1,116,1856
2849,174,4.4,162,3240
2850,148,3.2,172,2580
2851,152,4.2,120,3480
2852,174,3.2,69,1173
2853,195,3.3,55,1100
2854,115,3.8,179,2506
2855,122,3.4,180,5400
2856,178,3.4,117,1755
2857,200,4.6,86,1376
2858,139,3.2,119,3213
2859,136,3.3,159,2862
2860,123,4.2,114,2394
2861,197,4.1,101,1818
2862,135,4.8,126,1890
2863,122,3.5,55,825
2864,189,3.2,190,3420
2865,118,3.7,146,4088
2866,101,3.1,147,1911
2867,173,4.9,172,3268
2868,125,4.4,173,2768
2869,183,3.7,166,1992
2870,173,3.5,186,4464
2871,175,3.6,167,3674
2872,117,4.9,154,1848
2873,175,3.7,193,5790
2874,129,4.3,58,1276
2875,124,3.7,165,3795
2876,160,3.2,149,2384
2877,194,4.8,147,4263
2878,161,4.8,131,3406
2879,145,3.1,127,2667
2880,148,3.2,62,1736
2881,182,4.4,75,2025
2882,128,3.2,73,1898
2883,135,4.8,115,3105
2884,161,4.8,170,5100
2885,152,3.6,138,1794
2886,159,3.1,81,891
2887,120,4.7,67,1139
2888,114,3.0,81,1944
2889,124,4.9,179,3580
2890,143,4.3,91,1638
2891,154,3.0,97,2037
2892,134,4.7,166,3486
2893,139,3.4,169,4563
2894,181,4.8,89,2225
2895,189,4.8,69,759
2896,187,4.3,115,1840
2897,165,3.2,70,1960
2898,115,4.9,83,1660
2899,173,4.5,170,2550
2900,155,4.8,63,1827
2901,130,4.9,151,1963
2902,109,3.5,66,1056
2903,114,3.1,186,3906
2904,114,4.9,199,4975
2905,162,4.6,190,4750
2906,112,4.8,107,2033
2907,132,4.6,181,2353
2908,150,3.4,126,2268
2909,146,4.1,90,2160
2910,200,3.7,119,1428
2911,173,5.0,125,2000
2912,110,3.1,91,1911
2913,153,4.6,155,2945
2914,177,4.7,147,2793
2915,124,4.9,111,2109
2916,118,3.1,145,2755
2917,193,4.8,179,2685
2918,166,4.2,75,2175
2919,123,3.5,139,3197
2920,112,4.1,180,5400
2921,159,3.8,190,4370
2922,141,3.4,173,2076
2923,107,3.9,129,2967
2924,148,3.6,72,864
2925,191,3.1,177,1947
2926,131,3.5,56,1568
2927,136,4.0,75,1950
2928,143,3.8,63,630
2929,184,4.1,152,4560
2930,182,3.4,175,4725
2931,180,3.1,177,4956
2932,121,4.5,91,1547
2933,180,4.5,100,2800
2934,189,3.6,159,2862
2935,121,3.2,91,2002
2936,101,3.8,86,1806
2937,102,4.5,194,5626
2938,176,5.0,176,1936
2939,170,4.8,52,1248
2940,178,4.8,165,3465
2941,115,3.4,186,2232
2942,144,4.7,158,4266
2943,181,4.6,94,2444
2944,117,4.2,165,2640
2945,151,4.6,75,2025
2946,200,3.3,96,2016
2947,107,4.7,165,3300
2948,164,3.6,91,1729
2949,170,4.6,83,1079
2950,151,3.9,174,4698
2951,185,4.1,153,1836
2952,166,4.9,105,1680
2953,185,3.2,192,4800
2954,104,3.9,50,850
2955,158,4.2,158,1580
2956,140,4.9,114,1824
2957,170,3.4,84,1260
2958,158,4.2,196,4900
2959,170,4.4,71,1491
2960,149,3.2,186,1860
2961,130,3.1,191,4775
2962,106,3.9,177,4602
2963,135,4.9,185,3885
2964,103,4.4,109,1308
2965,165,4.6,154,1848
2966,115,4.3,80,880
2967,179,4.2,179,4117
2968,147,3.6,68,1428
2969,137,4.8,147,1911
2970,106,4.4,132,1452
2971,198,3.2,155,3720
2972,154,4.6,185,2035
2973,195,4.4,153,4284
2974,134,5.0,140,2380
2975,135,3.2,169,2873
2976,118,4.6,74,814
2977,143,4.5,108,2160
2978,162,3.1,188,2820
2979,107,3.2,137,2055
2980,190,4.7,80,1440
2981,118,5.0,153,4437
2982,131,4.3,64,1536
2983,191,4.6,134,2010
2984,200,3.5,88,1672
2985,133,4.0,78,1794
2986,158,4.8,135,2835
2987,196,3.3,123,3198
2988,164,4.1,193,2702
2989,170,3.3,127,3048
2990,156,3.9,178,3916
2991,156,3.6,168,4536
2992,108,4.6,130,2210
2993,188,4.0,115,3450
2994,124,3.5,164,2624
2995,155,3.8,166,4814
2996,160,4.9,72,1512
2997,127,3.2,103,2472
2998,142,4.6,130,2990
2999,153,4.0,62,1426
3000,182,4.8,99,2277
3001,122,3.0,171,2223
3002,147,4.5,163,1956
3003,173,4.4,63,1638
3004,146,3.5,146,3066
3005,191,3.2,107,1819
3006,115,3.6,149,2384
3007,118,3.1,127,3556
3008,142,3.9,137,1918
3009,164,4.0,172,4988
3010,121,3.9,82,902
3011,117,3.2,134,3484
3012,176,3.8,87,1044
3013,121,3.5,107,1177
3014,112,4.6,135,1350
3015,130,3.1,98,2058
3016,117,3.1,153,1836
3017,114,4.9,141,4230
3018,123,4.8,61,1830
3019,181,3.2,142,1562
3020,112,4.9,52,1248
3021,182,3.2,135,1755
3022,172,3.4,195,4680
3023,105,4.8,170,4930
3024,145,4.8,198,2970
3025,191,3.3,174,2610
3026,103,3.4,186,2790
3027,128,4.7,195,5460
3028,180,3.0,155,3255
3029,107,3.1,66,1716
3030,108,3.5,132,1980
3031,167,4.7,83,1162
3032,141,3.3,160,1600
3033,167,4.5,86,1548
3034,158,4.6,101,2323
3035,141,3.9,60,780
3036,103,3.1,109,3161
3037,194,3.7,71,710
3038,146,4.2,58,1276
3039,183,4.6,65,1625
3040,118,3.4,167,4843
3041,148,3.1,191,4393
3042,199,4.7,174,4524
3043,166,4.0,109,1744
3044,102,3.4,116,2320
3045,179,4.2,154,3080
3046,156,4.2,174,3306
3047,121,4.2,169,4901
3048,114,4.2,80,1520
3049,172,4.9,131,1703
3050,130,4.3,100,1200
3051,183,4.6,73,876
3052,146,3.5,79,2291
3053,170,3.3,109,2834
3054,178,3.1,53,636
3055,172,3.9,106,1166
3056,138,3.5,173,4152
3057,135,3.5,68,952
3058,184,4.3,65,910
3059,180,3.4,101,1111
3060,103,3.5,71,923
3061,175,3.7,125,2625
3062,159,4.0,65,1560
3063,194,3.7,149,3874
3064,179,4.5,71,994
3065,118,4.8,182,2548
3066,109,4.8,108,1728
3067,190,4.3,52,1352
3068,157,4.9,59,1121
3069,113,4.7,86,1634
3070,111,3.6,175,2275
3071,171,4.2,106,2120
3072,101,4.3,50,750
3073,176,4.1,131,2620
3074,137,3.5,70,1190
3075,104,3.6,147,3969
3076,123,3.4,189,2079
3077,113,3.5,169,2535
3078,176,3.4,152,3192
3079,108,3.4,66,1980
3080,125,3.0,64,960
3081,138,4.1,79,2370
3082,140,3.3,191,5348
